New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2006-2012 Math Test (Grades 3-8),,,,,,,,,,,,,,,
School Summary,,,,,,,,,,,,,,,
Results By English Proficiency Status,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
DBN,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
01M034,7,2010,EP,43,662,7,16.3,19,44.2,15,34.9,2,4.7,17,39.5
01M034,7,2011,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2011,EP,51,664,6,11.8,22,43.1,20,39.2,3,5.9,23,45.1
01M034,7,2012,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2012,EP,37,685,1,2.7,9,24.3,13,35.1,14,37.8,27,73.0
01M034,8,2006,ELL,10,608,5,50.0,4,40.0,1,10.0,0,0.0,1,10.0
01M034,8,2006,EP,56,618,24,42.9,24,42.9,8,14.3,0,0.0,8,14.3
01M034,8,2007,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2007,EP,43,637,13,30.2,16,37.2,12,27.9,2,4.7,14,32.6
01M034,8,2008,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2008,EP,52,650,2,3.8,25,48.1,23,44.2,2,3.8,25,48.1
01M034,8,2009,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2009,EP,62,652,8,12.9,16,25.8,36,58.1,2,3.2,38,61.3
01M034,8,2010,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2010,EP,55,655,13,23.6,35,63.6,6,10.9,1,1.8,7,12.7
01M034,8,2011,ELL,7,596,5,71.4,1,14.3,1,14.3,0,0.0,1,14.3
01M034,8,2011,EP,41,654,10,24.4,21,51.2,10,24.4,0,0.0,10,24.4
01M034,8,2012,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2012,EP,49,679,1,2.0,18,36.7,24,49.0,6,12.2,30,61.2
01M034,All Grades,2006,ELL,27,,15,55.6,9,33.3,3,11.1,0,0.0,3,11.1
01M034,All Grades,2006,EP,272,,46,16.9,109,40.1,105,38.6,12,4.4,117,43.0
01M034,All Grades,2007,ELL,35,,16,45.7,10,28.6,9,25.7,0,0.0,9,25.7
01M034,All Grades,2007,EP,246,,32,13.0,80,32.5,117,47.6,17,6.9,134,54.5
01M034,All Grades,2008,ELL,19,,5,26.3,6,31.6,8,42.1,0,0.0,8,42.1
01M034,All Grades,2008,EP,271,,15,5.5,78,28.8,155,57.2,23,8.5,178,65.7
01M034,All Grades,2009,ELL,30,,5,16.7,11,36.7,12,40.0,2,6.7,14,46.7
01M034,All Grades,2009,EP,265,,17,6.4,51,19.2,165,62.3,32,12.1,197,74.3
01M034,All Grades,2010,ELL,21,,7,33.3,8,38.1,4,19.0,2,9.5,6,28.6
01M034,All Grades,2010,EP,249,,28,11.2,118,47.4,66,26.5,37,14.9,103,41.4
01M034,All Grades,2011,ELL,24,654,5,20.8,8,33.3,10,41.7,1,4.2,11,45.8
01M034,All Grades,2011,EP,222,675,20,9.0,76,34.2,94,42.3,32,14.4,126,56.8
01M034,All Grades,2012,ELL,26,677,2,7.7,9,34.6,10,38.5,5,19.2,15,57.7
01M034,All Grades,2012,EP,232,686,8,3.4,70,30.2,101,43.5,53,22.8,154,66.4
01M063,3,2006,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2006,EP,33,659,4,12.1,8,24.2,19,57.6,2,6.1,21,63.6
01M063,3,2007,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2007,EP,33,678,0,0.0,2,6.1,26,78.8,5,15.2,31,93.9
01M063,3,2008,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2008,EP,31,671,1,3.2,7,22.6,20,64.5,3,9.7,23,74.2
01M063,3,2009,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2009,EP,41,680,0,0.0,1,2.4,35,85.4,5,12.2,40,97.6
01M063,3,2010,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2010,EP,17,694,3,17.6,4,23.5,7,41.2,3,17.6,10,58.8
01M063,3,2011,EP,23,682,0,0.0,13,56.5,9,39.1,1,4.3,10,43.5
01M063,3,2012,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,3,2012,EP,25,683,3,12.0,9,36.0,12,48.0,1,4.0,13,52.0
01M063,4,2006,EP,31,677,1,3.2,6,19.4,18,58.1,6,19.4,24,77.4
01M063,4,2007,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,4,2007,EP,28,665,3,10.7,3,10.7,20,71.4,2,7.1,22,78.6
01M063,4,2008,EP,30,671,0,0.0,7,23.3,18,60.0,5,16.7,23,76.7
01M063,4,2009,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M063,4,2009,EP,30,658,5,16.7,7,23.3,13,43.3,5,16.7,18,60.0
01M063,4,2010,ELL,1,s,s,s,s,s,s,s,s,s,s,s
01M063,4,2010,EP,42,698,2,4.8,4,9.5,23,54.8,13,31.0,36,85.7
01M063,4,2011,ELL,2,s,s,s,s,s,s,s,s,s,s,s
